day,elevation,flow_accumulation,geology,latitude,longitude,month,rainfall,slop,soil_type,station,year
26,59,7.0,Granitic gneiss,7.7,80.07,8,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
27,59,7.0,Granitic gneiss,7.7,80.07,8,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
28,59,7.0,Granitic gneiss,7.7,80.07,8,11.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
29,59,7.0,Granitic gneiss,7.7,80.07,8,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
30,59,7.0,Granitic gneiss,7.7,80.07,8,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
31,59,7.0,Granitic gneiss,7.7,80.07,8,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
1,59,7.0,Granitic gneiss,7.7,80.07,9,107.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
2,59,7.0,Granitic gneiss,7.7,80.07,9,45.5,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
3,59,7.0,Granitic gneiss,7.7,80.07,9,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
4,59,7.0,Granitic gneiss,7.7,80.07,9,1.7,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
5,59,7.0,Granitic gneiss,7.7,80.07,9,12.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
6,59,7.0,Granitic gneiss,7.7,80.07,9,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
7,59,7.0,Granitic gneiss,7.7,80.07,9,0.0,3.487623,Noncalcic Brown soils & Low Humic Gley soils,THELAHERA,2017
